district_area_id,district_area_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std,source_year,planning_room_id,planning_room_name,prediction_area_id,prediction_area_name
,,418,384,359,12,22,12,318,9,162,5,638.9591194968554,596.5,201.3,527.0,521.5,134.9,653.8181818181819,587.0,133.25,1001.25,889.0,286.82,925.3935555555556,835.86,239.82,1051.909090909091,992.0,426.92,2023,12601031.0,Lübarser Straße,,
,,839,787,738,10,22,30,658,7,275,6,678.677811550152,628.0,200.21,634.6,630.0,174.58,635.1428571428571,626.0,75.91,703.2,731.0,78.29,807.2198571428572,816.357,74.7,833.3478260869565,826.0,193.86,2023,12601032.0,Rollbergesiedlung,,
,,1572,1468,1374,12,57,47,1216,22,308,14,763.000822368421,721.5,227.49,623.0,619.0,120.65,716.3030303030303,724.0,167.72,1007.7741935483872,968.0,188.69,890.5255454545455,862.5899999999999,249.9,881.0,847.5,217.75,2023,12601133.0,Treuenbrietzener Straße,,
,,2657,2487,2324,24,72,53,2061,32,515,20,770.388161086851,735.0,246.08,588.0555555555555,559.5,173.14,664.1276595744681,641.0,168.21,953.4242424242424,909.0,215.39,893.0889375,882.332,126.04,842.4871794871794,798.0,254.32,2023,12601134.0,Märkisches Zentrum,,
,,1192,1130,1049,8,28,34,933,7,340,6,721.2293676312969,689.0,242.2,540.0,544.0,148.36,677.7272727272727,627.0,184.11,940.0,930.0,86.46,840.9388571428573,847.633,103.74,858.5384615384615,785.5,315.35,2023,12601235.0,Dannenwalder Weg,,
,,376,357,344,6,4,15,293,0,156,0,646.4232081911263,586.0,242.5,519.6,476.0,115.37,697.0,697.0,,,,,,,,685.4545454545455,618.0,200.44,2023,12601236.0,Schorfheidestraße,,
,,25466,21567,20612,178,1756,1009,18384,1111,10041,950,617.8,582.0,220.61,473.9,457.0,125.93,583.32,583.5,127.29,720.55,706.0,159.84,774.78,744.43,180.12,928.57,825.0,401.0,2023,,,110.0,Zentrum
,,14140,12942,12182,106,710,486,10865,343,5854,309,620.28,582.0,216.98,480.89,478.5,103.66,558.02,525.0,179.92,720.03,702.5,171.27,766.79,757.6,147.81,867.58,807.0,365.6,2023,,,120.0,Moabit
,,11433,10244,9641,110,455,488,8648,148,4628,126,622.91,586.0,218.18,454.54,447.0,105.53,576.99,548.0,173.2,716.45,704.5,153.3,748.65,734.68,163.12,894.9,757.5,411.9,2023,,,130.0,Gesundbrunnen
,,16083,13664,12786,157,524,547,11487,171,6811,141,599.39,557.0,210.36,462.5,446.5,135.4,596.24,562.5,185.76,767.61,751.5,174.0,784.55,763.07,183.86,868.87,764.5,388.32,2023,,,140.0,Wedding
,,7295,6468,6104,54,440,386,5456,158,3321,135,589.34,551.0,199.53,438.95,430.0,103.87,569.8,547.5,143.19,713.15,711.0,125.99,784.39,766.66,132.45,819.14,685.0,366.16,2023,,,210.0,Kreuzberg Nord
,,8161,6955,6591,78,361,330,5832,122,3482,109,597.44,557.0,208.08,451.07,422.0,163.21,545.13,532.0,148.25,721.62,689.0,147.08,771.07,742.53,150.77,819.37,695.0,364.81,2023,,,220.0,Kreuzberg Süd
,,6805,6268,5965,74,265,271,5239,64,3482,57,569.61,523.0,216.09,415.73,392.5,144.47,541.94,509.0,159.6,727.25,684.5,199.9,697.81,658.87,145.3,844.11,765.0,397.55,2023,,,230.0,Kreuzberg Ost
,,9128,7936,7465,79,380,299,6694,168,4147,133,585.88,549.0,210.78,443.69,449.0,86.99,554.03,522.0,154.22,724.72,698.0,186.15,797.47,739.58,222.58,966.21,902.5,423.41,2023,,,240.0,Friedrichshain West
,,9145,8411,8031,61,396,337,7154,123,3842,99,618.83,586.5,198.02,504.98,483.5,152.96,582.39,554.0,173.22,708.34,689.0,165.62,792.11,756.19,226.76,923.77,800.0,411.5,2023,,,250.0,Friedrichshain Ost
,,2866,2409,2233,19,87,99,1777,28,845,13,678.56,612.0,249.55,537.27,526.0,86.97,734.25,751.0,167.18,822.72,799.5,155.35,957.89,920.63,168.81,916.07,923.5,275.28,2023,,,310.0,Buch
,,4520,4241,3963,60,122,153,3491,28,1042,18,730.83,684.0,228.77,535.07,522.5,148.84,647.07,592.5,219.44,848.23,798.5,237.96,882.54,860.17,268.43,837.46,753.0,371.67,2023,,,320.0,Nördliches Pankow
,,3887,3639,3347,44,101,147,2925,30,1291,22,676.58,627.0,231.97,520.31,522.0,111.67,653.69,632.5,160.11,810.11,745.0,259.8,848.69,793.91,220.36,896.14,781.0,366.01,2023,,,330.0,Nördliches Weißensee
,,9894,8827,8286,107,318,408,7400,88,3107,68,675.57,638.0,223.11,515.24,505.0,115.57,626.41,615.0,155.84,782.18,754.5,207.28,803.63,760.28,197.25,897.72,814.0,391.39,2023,,,340.0,Südliches Pankow
,,6741,5828,5426,60,215,313,4971,62,2517,33,639.58,598.0,213.22,525.75,506.0,96.68,575.48,539.0,178.85,686.44,665.0,193.74,899.96,876.25,216.91,754.12,666.5,319.06,2023,,,350.0,Südliches Weißensee
,,10845,9834,9258,100,489,519,8347,120,3861,105,647.99,617.0,208.67,506.01,504.5,116.64,620.9,603.0,158.96,739.07,721.5,172.75,774.59,750.24,139.23,927.57,879.0,367.2,2023,,,360.0,Nördlicher Prenzlauer Berg
,,4927,4492,4238,40,207,226,3790,63,1937,58,629.73,596.0,213.31,488.82,496.5,101.18,583.64,560.0,140.26,682.94,667.0,178.9,731.75,708.02,132.21,913.61,845.0,391.7,2023,,,370.0,Südlicher Prenzlauer Berg
,,3141,2890,2699,33,109,140,2414,21,864,16,684.15,660.0,212.58,586.4,565.0,144.96,661.9,642.0,226.2,761.71,728.5,196.04,818.37,805.07,83.45,940.98,837.5,333.82,2023,,,410.0,Charlottenburg Nord
,,7234,6113,5785,70,212,284,5147,85,1950,69,689.42,658.0,234.82,507.33,515.0,107.57,660.37,616.5,188.65,782.43,762.0,199.8,843.18,806.1,201.94,975.14,889.0,403.48,2023,,,420.0,Charlottenburg West
,,14718,13221,12457,134,652,645,11191,256,6455,230,603.11,564.0,214.1,445.37,431.5,106.13,554.4,527.0,145.82,662.37,641.0,152.08,720.15,702.36,148.96,844.45,765.0,342.85,2023,,,430.0,Charlottenburg Zentrum
,,6679,5933,5554,71,184,258,4965,56,2015,49,661.9,635.0,190.46,538.91,550.5,114.32,650.85,648.5,127.07,766.54,753.0,138.38,778.46,772.13,106.32,966.66,912.0,364.12,2023,,,440.0,Wilmersdorf Süd
,,17264,15238,14378,167,852,810,12857,429,8247,402,583.71,541.0,208.77,437.68,431.0,88.51,508.61,485.0,123.33,660.32,647.0,143.55,719.04,696.4,232.51,768.13,681.0,331.8,2023,,,450.0,Wilmersdorf Zentrum
,,16053,14241,13260,171,492,551,11678,127,5519,78,645.53,611.0,213.49,530.33,511.0,128.56,669.7,648.0,183.46,756.58,729.5,226.6,883.29,852.53,200.71,987.12,865.0,407.31,2023,,,510.0,Spandau Mitte / Nord
,,12185,11312,10596,120,403,460,9279,131,4094,83,659.56,626.0,212.25,525.64,511.0,118.11,639.94,612.0,160.46,726.06,704.0,190.91,897.91,866.4,212.45,939.95,844.0,396.55,2023,,,520.0,Wilhelmstadt / Staaken
,,4433,4027,3799,35,187,218,3399,77,1594,39,645.15,616.0,218.57,466.08,442.0,127.74,749.86,755.0,160.28,797.2,790.0,187.89,907.03,899.47,136.9,1045.56,1003.5,333.88,2023,,,530.0,Haselhorst / Siemensstadt
,,2139,1743,1629,27,52,91,1241,15,565,2,690.11,619.0,264.44,573.82,551.0,118.97,742.67,766.0,183.51,1048.69,997.0,237.26,1094.38,1072.88,178.04,963.78,933.0,302.55,2023,,,540.0,Gatow / Kladow
,,8165,7611,7167,76,253,298,6403,67,3624,56,603.9,568.0,203.5,465.53,450.0,116.61,565.29,534.0,150.78,761.85,744.0,179.83,819.45,787.77,133.32,934.97,922.5,400.22,2023,,,610.0,Steglitz
,,9951,9039,8461,121,213,279,7516,56,3307,28,660.08,625.0,211.44,546.69,537.0,120.65,693.69,657.0,187.71,797.86,776.0,157.03,890.85,896.79,134.05,946.35,808.0,423.01,2023,,,620.0,Lankwitz/Lichterfelde Ost
,,9419,8194,7642,107,271,305,6789,94,2837,58,672.59,635.0,214.02,525.9,502.0,131.99,663.72,631.0,135.81,779.03,745.0,186.71,872.24,846.06,185.18,937.68,815.5,400.12,2023,,,630.0,Zehlendorf Süd/Lichterfelde West
,,8241,7237,6810,95,262,339,5952,65,2260,32,694.58,652.0,225.36,514.08,516.0,102.53,727.65,686.5,215.78,842.58,801.0,257.84,930.6,907.47,200.5,996.04,889.0,398.66,2023,,,640.0,Zehlendorf Nord/Wannsee
,,6651,6136,5794,52,253,261,5145,88,3024,81,607.82,566.0,202.16,505.97,492.0,110.83,549.17,528.0,117.21,692.59,667.5,141.21,751.06,746.27,125.21,804.52,757.0,295.52,2023,,,710.0,Schöneberg Nord
,,6177,5683,5343,50,231,261,4874,79,3161,71,577.29,538.0,200.99,448.3,436.0,155.2,537.62,519.5,129.61,700.06,680.0,157.4,790.79,732.35,287.57,862.43,804.0,357.71,2023,,,720.0,Schöneberg Süd
,,5060,4033,3773,45,173,221,3368,61,1940,56,605.6,571.0,200.32,447.57,451.0,93.21,598.14,584.0,131.0,716.62,698.0,143.26,737.75,710.6,119.85,911.1,858.5,338.35,2023,,,730.0,Friedenau
,,9962,8484,7904,73,441,393,7189,155,3925,124,615.97,579.0,215.06,442.75,438.5,123.28,592.57,556.0,176.03,725.85,717.0,174.46,811.06,779.56,178.16,937.16,846.5,412.46,2023,,,740.0,Tempelhof
,,7280,6890,6412,72,172,217,5839,64,3285,51,615.86,575.0,207.22,470.63,474.0,95.13,620.8,593.0,132.36,779.41,769.0,149.43,820.19,813.46,110.94,990.85,847.0,433.83,2023,,,750.0,Mariendorf
,,10453,9881,9169,119,250,321,8031,65,2911,17,711.21,667.0,232.86,580.91,584.0,131.15,741.55,725.0,210.86,879.1,898.5,171.03,1030.53,988.9,238.83,1040.44,933.0,375.38,2023,,,760.0,Marienfelde / Lichtenrade
,,22180,20301,19118,188,966,911,17141,236,8804,186,628.88,595.0,211.25,481.26,479.5,113.91,575.96,553.0,151.35,682.06,655.5,201.44,810.15,757.96,190.2,936.94,870.0,375.97,2023,,,810.0,Neukölln
,,9784,9181,8540,109,276,325,7783,69,3119,51,678.09,640.0,213.58,520.78,510.0,120.47,626.86,609.5,132.64,764.61,733.0,189.32,821.78,775.44,229.48,969.06,831.0,416.14,2023,,,820.0,Britz/Buckow
,,5948,5579,5198,72,180,186,4671,53,2432,41,652.81,590.0,233.7,489.16,468.0,100.74,625.49,574.0,205.58,790.56,774.0,193.38,834.87,764.9,194.9,831.6,703.0,340.94,2023,,,830.0,Gropiusstadt
,,7224,6078,5679,80,160,205,5019,43,2402,41,647.4,612.0,221.75,498.74,475.5,131.91,578.51,600.0,152.59,724.84,729.0,116.36,740.82,738.07,75.05,882.95,810.0,351.51,2023,,,840.0,Buckow Nord/Rudow
,,8638,8077,7541,106,263,293,6837,69,2541,47,680.21,652.0,205.96,535.01,529.0,123.56,617.62,602.0,132.52,722.55,681.0,206.91,840.66,808.25,190.9,886.86,773.0,360.78,2023,,,910.0,Treptow-Köpenick 1
,,9477,8771,8210,87,370,333,7371,84,2769,53,681.33,647.0,211.22,546.36,541.0,106.26,610.44,587.0,158.16,743.55,723.0,165.13,902.86,830.3,250.41,838.65,777.0,300.08,2023,,,920.0,Treptow-Köpenick 2
,,6641,5948,5540,71,194,222,4722,65,1275,31,748.32,722.0,236.1,639.37,618.0,177.2,783.06,744.0,228.32,940.4,919.0,174.14,1110.58,914.96,1344.72,954.9,892.0,341.18,2023,,,930.0,Treptow-Köpenick 3
,,5368,4792,4465,73,111,145,3911,24,1633,14,683.06,633.0,238.9,537.41,539.5,157.65,660.19,631.0,157.5,789.52,695.0,300.76,983.4,870.56,261.17,958.23,861.0,354.1,2023,,,940.0,Treptow-Köpenick 4
,,7126,6675,6205,76,162,288,5324,29,2058,13,694.95,653.5,233.28,562.09,553.0,125.69,656.63,628.0,164.09,834.57,784.0,264.89,1018.11,936.32,318.65,960.42,847.0,389.97,2023,,,950.0,Treptow-Köpenick 5
,,16158,15024,13973,152,579,552,12897,147,5543,89,658.94,628.0,204.27,507.83,498.0,111.08,695.75,670.0,190.36,773.56,751.0,185.99,901.2,870.54,215.21,949.33,798.5,420.66,2023,,,1010.0,Marzahn
,,10980,10277,9557,118,364,336,8614,82,3249,47,696.29,654.5,227.13,523.75,516.0,115.03,641.7,602.0,191.21,802.22,749.5,231.05,936.55,873.21,230.37,880.3,790.0,341.73,2023,,,1020.0,Hellersdorf
,,4054,3480,3277,50,80,125,3046,30,1206,19,666.91,644.0,205.95,560.37,523.0,147.15,712.3,665.5,286.49,814.56,762.0,221.48,886.92,871.2,210.55,847.66,788.5,353.07,2023,,,1030.0,Biesdorf
,,4735,4207,3970,59,122,199,3538,28,844,10,765.2,739.0,236.76,643.26,642.5,152.93,622.83,604.0,195.95,907.98,859.0,232.5,1011.57,993.88,180.19,838.26,789.0,280.66,2023,,,1040.0,Kaulsdorf/Mahlsdorf
,,8072,7548,6974,85,240,283,6323,61,2057,31,704.47,669.0,215.96,564.45,546.0,131.91,760.45,757.0,211.25,897.0,877.5,140.7,940.2,897.85,160.9,994.53,938.0,352.81,2023,,,1110.0,Hohenschönhausen Nord
,,6517,6048,5609,71,225,243,5110,95,2350,74,649.8,618.0,207.65,502.98,488.0,110.67,636.21,612.5,144.58,781.59,756.0,152.98,813.48,778.03,155.54,962.43,899.0,340.95,2023,,,1120.0,Hohenschönhausen Süd
,,12131,10605,9917,115,514,327,9089,174,4921,137,622.43,582.0,217.35,482.91,470.0,114.46,603.84,586.0,143.69,789.76,772.0,174.23,839.62,814.32,205.05,961.96,836.0,438.16,2023,,,1130.0,Lichtenberg Nord
,,9354,8734,8136,92,286,334,7377,98,2601,60,688.36,663.0,204.27,584.39,575.0,130.93,713.18,694.0,144.5,833.59,822.0,149.92,880.12,865.6,160.11,1053.83,897.0,427.58,2023,,,1140.0,Lichtenberg Mitte
,,3313,3049,2863,22,117,146,2511,29,999,7,699.08,657.0,245.95,516.75,520.0,118.83,708.63,707.0,254.71,921.7,892.5,176.77,1033.48,976.51,214.86,997.27,894.5,417.29,2023,,,1150.0,Lichtenberg Süd
,,8352,7781,7324,102,274,296,6611,88,3000,79,653.7,618.0,206.43,552.9,555.5,138.06,625.02,617.0,126.44,775.5,739.0,195.78,763.41,736.68,123.12,857.29,789.0,320.41,2023,,,1210.0,Reinickendorf Ost
,,9577,8948,8410,97,302,308,7594,115,3244,82,667.75,637.0,235.01,489.45,490.5,133.88,636.11,632.0,204.32,802.12,754.0,207.74,833.63,809.85,153.06,904.17,817.5,354.05,2023,,,1220.0,Tegel
,,5964,5354,4971,87,102,243,4276,17,1682,5,695.06,653.0,251.35,569.28,543.0,164.58,733.6,655.5,249.72,1008.53,937.0,203.17,1081.92,1140.04,187.78,993.69,929.5,417.99,2023,,,1240.0,Grüner Norden
,,7697,6854,6414,83,242,228,5725,66,2764,37,652.38,609.0,237.98,520.3,493.0,145.56,651.66,600.0,232.98,797.82,756.0,165.25,923.11,877.99,221.96,901.59,828.0,335.8,2023,,,1250.0,Wittenau/Borsigwalde
,,7054,6613,6188,72,205,191,5479,77,1756,51,735.11,698.0,237.76,583.48,558.5,152.62,678.56,672.0,161.13,949.2,916.0,210.64,883.59,859.1,179.01,856.34,812.0,270.23,2023,,,1260.0,Märkisches Viertel
11001.0,Tiergarten Süd,4121,3225,3124,38,353,206,2784,205,1394,163,639.4,599.0,229.59,496.39,476.0,125.67,618.15,610.0,130.66,715.43,705.0,137.63,814.08,770.16,185.1,846.94,800.0,304.48,2024,,,,
11002.0,Regierungsviertel,5351,4666,4586,26,481,203,4128,287,1975,252,638.69,609.0,219.56,506.09,520.0,90.74,636.44,636.0,134.26,748.83,734.5,153.22,783.05,768.77,110.35,906.8,846.0,330.06,2024,,,,
11003.0,Alexanderplatz,14336,12123,11673,88,974,449,10552,535,6229,489,598.74,561.0,212.41,440.13,439.0,126.38,585.62,574.0,150.56,700.49,683.0,153.88,732.54,702.52,200.44,896.41,781.5,427.28,2024,,,,
11004.0,Brunnenstraße Süd,2821,2494,2386,20,174,153,2173,85,1320,76,590.42,544.0,231.79,383.53,396.0,55.87,548.45,541.0,123.47,657.16,632.5,147.12,720.53,694.44,125.71,961.36,805.5,464.17,2024,,,,
12005.0,Moabit West,5936,5437,5221,62,245,252,4696,78,2495,73,615.34,585.0,202.23,461.9,447.0,99.91,559.7,530.0,161.76,692.98,676.0,171.72,709.72,696.41,146.95,835.39,750.0,376.7,2024,,,,
12006.0,Moabit Ost,8476,7716,7396,70,512,244,6732,273,3788,232,612.86,572.0,218.12,488.04,469.5,131.85,567.91,544.0,160.79,673.8,657.0,148.18,768.55,738.96,246.2,860.68,785.0,374.56,2024,,,,
13007.0,Osloer Straße,5385,4780,4576,50,170,213,4147,54,1974,45,646.44,612.0,206.16,459.84,454.5,92.01,623.13,596.0,158.77,752.98,742.0,137.29,769.11,744.5,130.46,872.87,752.5,405.41,2024,,,,
13008.0,Brunnenstraße Nord,6244,5685,5430,44,301,255,4935,62,2979,57,594.1,549.0,215.73,423.12,406.5,93.98,527.67,515.0,148.82,693.25,674.0,197.87,706.62,713.56,142.12,829.37,622.5,440.24,2024,,,,
14009.0,Parkviertel,7993,6349,6046,71,266,267,5519,69,3169,59,604.24,567.0,209.57,413.82,421.0,70.64,577.23,542.0,186.82,741.83,744.5,167.9,766.81,731.69,197.81,867.9,814.0,362.86,2024,,,,
14010.0,Wedding Zentrum,8279,7526,7175,72,278,274,6499,51,3941,48,595.05,550.0,214.49,441.23,429.5,97.6,548.36,526.0,158.34,712.5,692.0,181.36,718.49,702.34,125.79,937.17,864.0,423.91,2024,,,,
21001.0,Südliche  Friedrichstadt,7324,6510,6230,54,476,338,5690,165,3525,141,586.24,547.0,203.7,432.08,396.0,123.78,567.81,543.0,142.36,711.75,704.0,153.52,767.25,748.79,129.33,788.51,679.0,356.3,2024,,,,
22002.0,Tempelhofer Vorstadt,8390,7119,6829,54,392,365,6168,114,3584,99,601.54,566.0,202.43,447.24,438.0,100.8,567.74,554.5,151.32,735.3,716.0,155.35,785.37,762.39,148.16,803.68,687.0,364.95,2024,,,,
23003.0,Nördliche Luisenstadt,3426,3198,3077,36,116,111,2772,35,1940,29,553.25,511.0,201.13,395.07,394.0,91.67,554.48,500.5,184.24,725.73,679.0,237.05,713.55,635.45,181.53,812.52,649.5,394.44,2024,,,,
23004.0,Südliche Luisenstadt,3598,3263,3153,35,173,161,2831,22,1822,18,577.1,525.0,218.98,392.76,395.0,71.75,547.97,497.0,185.98,687.62,671.0,232.27,759.53,752.78,122.17,866.02,711.5,434.17,2024,,,,
24005.0,Karl-Marx-Allee Nord,3719,3021,2899,44,132,122,2650,46,1564,43,592.51,565.0,197.14,465.68,458.0,117.74,619.32,585.0,156.05,726.31,718.0,166.22,741.14,730.98,108.63,862.24,733.0,379.89,2024,,,,
24006.0,Karl-Marx-Allee Süd,5623,5136,4911,27,297,187,4482,124,2929,105,570.27,530.0,201.64,408.75,399.0,129.45,557.38,508.5,174.63,712.05,673.0,209.14,765.86,743.39,167.22,808.18,626.5,436.34,2024,,,,
25007.0,Frankfurter Allee Nord,3043,2790,2660,30,147,106,2447,32,1291,28,623.54,591.0,196.75,467.77,454.0,123.32,599.78,584.0,155.23,683.73,657.0,160.62,761.37,762.13,124.81,871.64,682.0,430.85,2024,,,,
25008.0,Frankfurter Allee Süd FK,6842,6253,6061,52,327,262,5429,111,2968,89,616.13,579.0,207.07,475.27,456.0,91.89,587.77,536.0,179.93,735.52,690.0,190.1,800.91,792.01,132.83,949.32,781.0,442.45,2024,,,,
31001.0,Buch,2973,2516,2401,32,123,82,2064,29,1062,7,652.8,594.0,230.76,527.75,497.0,106.78,796.85,769.0,146.56,794.21,810.0,170.39,1023.19,985.56,170.81,1005.82,909.0,339.12,2024,,,,
32002.0,Blankenfelde/Niederschönhausen,3006,2840,2689,36,82,84,2392,20,667,12,725.02,685.0,213.16,519.11,523.5,95.89,595.67,585.0,139.07,857.96,823.5,143.08,866.71,803.6,255.24,733.96,681.0,188.0,2024,,,,
32003.0,Buchholz,1828,1741,1657,21,36,50,1498,5,449,2,727.19,688.0,220.68,579.73,497.0,240.29,652.38,651.0,156.27,899.82,947.0,195.47,1007.81,1054.35,192.43,994.81,896.0,425.75,2024,,,,
33004.0,Karow,1737,1643,1557,15,39,55,1338,10,699,3,651.53,588.5,240.0,572.64,564.0,170.63,676.4,646.5,189.24,872.27,829.0,203.83,1094.05,933.36,302.38,942.6,842.0,356.99,2024,,,,
33005.0,Blankenburg/Heinersdorf/Märchenland,2242,2095,2010,16,84,63,1833,21,687,17,692.46,647.0,216.41,495.45,483.0,121.06,645.98,620.0,195.17,708.52,649.0,177.06,770.64,720.95,175.07,892.44,807.5,294.35,2024,,,,
34006.0,Schönholz/Wilhelmsruh/Rosenthal,1996,1860,1775,30,66,70,1593,14,554,12,709.32,672.0,222.69,517.83,506.0,130.83,644.35,605.0,197.72,870.4,848.0,271.55,847.87,800.53,240.22,819.07,772.0,295.95,2024,,,,
34007.0,Pankow Zentrum,4504,3930,3746,49,114,142,3417,24,1576,20,663.91,620.0,229.02,464.14,466.0,93.32,613.52,599.0,192.55,837.79,806.0,265.88,791.31,765.8,157.76,919.36,797.0,425.27,2024,,,,
34008.0,Pankow Süd,3799,3496,3322,34,145,157,3038,61,1268,57,664.04,634.5,208.64,497.93,502.0,149.12,639.53,614.5,153.03,709.44,688.5,142.01,739.89,714.57,113.26,958.66,912.0,393.44,2024,,,,
35009.0,Weißensee,4348,3808,3635,33,147,166,3379,35,1788,28,629.74,587.0,211.87,458.0,462.5,104.16,568.74,549.0,152.11,680.3,663.0,176.98,811.38,773.16,157.12,712.91,668.0,296.1,2024,,,,
35010.0,Weißensee Ost,2528,2327,2211,29,83,46,2040,27,968,19,652.32,615.0,209.32,492.91,509.0,86.89,597.11,554.0,186.88,675.1,640.0,166.05,884.96,858.72,179.21,725.57,716.5,300.38,2024,,,,
36011.0,Prenzlauer Berg Nordwest,2751,2494,2409,26,122,135,2184,19,989,16,651.27,620.0,211.04,483.6,515.0,103.55,595.79,594.0,104.89,702.65,670.0,176.55,769.34,732.29,127.54,935.38,840.0,360.9,2024,,,,
36012.0,Prenzlauer Berg Nord,2630,2414,2309,28,108,108,2080,11,1007,10,629.58,607.0,199.5,483.59,495.0,128.5,581.03,568.0,131.9,684.67,642.0,125.43,698.3,676.13,134.98,865.89,800.0,323.29,2024,,,,
36013.0,Helmholtzplatz,1552,1410,1339,5,63,79,1203,9,576,7,647.45,610.0,215.13,425.5,416.0,97.3,527.09,501.0,128.4,666.14,636.0,196.13,742.38,752.55,148.85,959.02,795.5,404.12,2024,,,,
36014.0,Prenzlauer Berg Ost,4398,4049,3852,42,194,154,3526,52,1654,42,637.51,613.0,196.42,530.8,502.0,229.42,623.66,603.0,139.2,704.06,694.5,96.15,790.76,756.46,165.67,892.09,851.0,334.94,2024,,,,
37015.0,Prenzlauer Berg Südwest,2380,2173,2095,22,90,116,1871,30,1001,27,617.11,581.0,216.95,416.89,406.0,90.91,530.14,528.0,118.5,674.96,620.0,170.61,722.89,686.35,138.47,958.57,768.5,456.27,2024,,,,
37016.0,Prenzlauer Berg Süd,2572,2318,2196,26,112,142,1998,24,1006,21,627.29,599.0,189.83,467.45,475.0,118.93,619.66,607.0,130.09,723.89,718.0,140.81,738.15,724.99,122.46,880.48,748.0,343.85,2024,,,,
41001.0,Charlottenburg Nord,3375,3125,2964,37,107,136,2699,20,849,17,694.88,669.0,192.22,548.25,547.5,103.38,698.11,642.0,261.28,801.33,787.5,171.15,823.89,770.37,155.41,816.5,764.0,320.64,2024,,,,
42002.0,Heerstraße,2631,2375,2273,22,76,87,2042,28,550,20,731.03,694.0,229.83,562.0,562.0,61.94,695.86,671.0,135.84,803.58,803.0,225.36,835.38,814.29,151.29,1065.9,988.0,405.57,2024,,,,
42003.0,Westend,4787,3959,3804,42,159,202,3393,57,1581,42,646.56,615.0,214.0,470.52,448.0,113.07,630.96,589.5,179.02,769.82,787.0,151.96,819.69,793.98,109.69,936.88,850.0,360.97,2024,,,,
43004.0,Schloss Charlottenburg,5600,4932,4687,61,190,251,4279,36,2538,33,588.54,550.0,218.95,417.34,404.0,102.88,563.21,499.0,186.85,708.51,701.0,189.31,748.21,743.61,148.26,814.93,738.0,347.61,2024,,,,
43005.0,Mierendorffplatz,2557,2362,2242,16,107,88,2042,45,1010,42,632.02,603.0,200.58,448.0,426.5,109.55,595.7,568.0,143.24,669.97,663.0,101.56,714.01,691.88,132.47,820.54,750.0,318.35,2024,,,,
43006.0,Otto-Suhr-Allee/Kantstraße,7370,6686,6422,74,379,303,5835,159,3493,144,595.01,555.0,208.96,422.98,418.0,84.74,528.74,511.0,123.4,649.9,619.5,172.63,688.73,661.0,132.96,800.69,728.5,329.37,2024,,,,
44007.0,Grunewald,2779,2254,2136,21,95,136,1908,23,668,18,671.64,650.0,183.74,553.43,551.0,106.98,739.68,725.0,134.31,796.37,781.0,144.05,836.18,828.4,180.84,945.83,936.5,336.67,2024,,,,
44008.0,Schmargendorf,4154,3898,3706,41,107,148,3405,29,1414,26,663.51,634.0,197.8,531.97,536.0,110.53,650.48,624.5,123.08,773.0,744.0,171.93,775.74,746.8,94.61,941.25,914.0,341.92,2024,,,,
45009.0,Halensee,3744,3452,3302,28,127,165,3045,45,1897,38,596.71,547.0,206.88,425.47,423.0,79.43,566.01,536.0,169.31,709.52,649.0,234.09,702.07,672.21,152.36,831.74,766.0,312.25,2024,,,,
45010.0,Lietzenburger Straße,8335,7403,7127,81,589,341,6433,246,3977,226,590.93,549.0,204.6,440.35,441.5,111.04,543.25,514.0,153.14,636.26,643.0,152.95,713.92,693.5,149.21,730.14,649.5,308.72,2024,,,,
